acquisition_priority,pesticide,priority_group,doi,doi_url,google_scholar_url,target_usb_folder,suggested_pdf_filename,database_record_count,protein_record_count,database_gene_leads,database_enzyme_leads,database_microbe_leads,source_action,pathway_extraction_rule,oa_check_status,is_oa,oa_status,best_oa_pdf_url,best_oa_landing_url,best_oa_host_type,best_oa_license,download_status,downloaded_pdf_path
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1016/j.jhazmat.2022.128689,https://doi.org/10.1016/j.jhazmat.2022.128689,https://scholar.google.com/scholar?q=10.1016/j.jhazmat.2022.128689,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1016_j.jhazmat.2022.128689.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1016/j.micres.2013.03.002,https://doi.org/10.1016/j.micres.2013.03.002,https://scholar.google.com/scholar?q=10.1016/j.micres.2013.03.002,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1016_j.micres.2013.03.002.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1074/jbc.M610267200,https://doi.org/10.1074/jbc.M610267200,https://scholar.google.com/scholar?q=10.1074/jbc.M610267200,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1074_jbc.M610267200.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,hybrid,http://www.jbc.org/article/S0021925820767232/pdf,http://www.jbc.org/article/S0021925820767232/pdf,publisher,cc-by,download_error: HTTP Error 403: Forbidden,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1111/j.1432-1033.1987.tb11437.x,https://doi.org/10.1111/j.1432-1033.1987.tb11437.x,https://scholar.google.com/scholar?q=10.1111/j.1432-1033.1987.tb11437.x,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1111_j.1432-1033.1987.tb11437.x.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1432-1033.1987.tb11437.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1432-1033.1987.tb11437.x,publisher,,download_error: HTTP Error 403: Forbidden,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.1128/aem.54.11.2868-2870.1988,https://doi.org/10.1128/aem.54.11.2868-2870.1988,https://scholar.google.com/scholar?q=10.1128/aem.54.11.2868-2870.1988,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.1128_aem.54.11.2868-2870.1988.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://aem.asm.org/content/aem/54/11/2868.full.pdf,https://aem.asm.org/content/aem/54/11/2868.full.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,Glyphosate,Placeholder files - redownload PDFs by DOI/title,10.2323/jgam.58.263,https://doi.org/10.2323/jgam.58.263,https://scholar.google.com/scholar?q=10.2323/jgam.58.263,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate,Glyphosate_10.2323_jgam.58.263.pdf,37,0,"phn operon | phn operon (implied) | Not specied | gat | phnCDEFGHIJKLMNOP | glpA, glpB | Not specified | soxB",Lyases | Oxidoreductases | Transferases | Hydrolases | Glyphosate oxidase,Acidovorax sp. | Arthrobacter sp. GLP-1 | Arthrobacter sp. GLP-1/Nit-1 | Arthrobacter sp. N4 | Bacillus cereus AKAD 3-1 | Bacillus cereus CB4 | Bacillus licheniformis ST401 | Burkholderia sp. AQ5-13 | +21 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://www.jstage.jst.go.jp/article/jgam/58/4/58_263/_pdf,https://www.jstage.jst.go.jp/article/jgam/58/4/58_263/_pdf,publisher,,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Glyphosate/Glyphosate_10.2323_jgam.58.263.pdf
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1002/jobm.201300220,https://doi.org/10.1002/jobm.201300220,https://scholar.google.com/scholar?q=10.1002/jobm.201300220,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1002_jobm.201300220.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1007/BF01685186,https://doi.org/10.1007/BF01685186,https://scholar.google.com/scholar?q=10.1007/BF01685186,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1007_BF01685186.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1007/s10529-013-1195-5,https://doi.org/10.1007/s10529-013-1195-5,https://scholar.google.com/scholar?q=10.1007/s10529-013-1195-5,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1007_s10529-013-1195-5.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,hybrid,https://link.springer.com/content/pdf/10.1007/s10529-013-1195-5.pdf,https://link.springer.com/content/pdf/10.1007/s10529-013-1195-5.pdf,publisher,cc-by,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion/Malathion_10.1007_s10529-013-1195-5.pdf
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1007/s10532-022-09986-x,https://doi.org/10.1007/s10532-022-09986-x,https://scholar.google.com/scholar?q=10.1007/s10532-022-09986-x,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1007_s10532-022-09986-x.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1007/s11274-011-0916-y,https://doi.org/10.1007/s11274-011-0916-y,https://scholar.google.com/scholar?q=10.1007/s11274-011-0916-y,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1007_s11274-011-0916-y.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1007/s11274-020-02869-4,https://doi.org/10.1007/s11274-020-02869-4,https://scholar.google.com/scholar?q=10.1007/s11274-020-02869-4,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1007_s11274-020-02869-4.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1021/acs.jafc.6b03334,https://doi.org/10.1021/acs.jafc.6b03334,https://scholar.google.com/scholar?q=10.1021/acs.jafc.6b03334,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1021_acs.jafc.6b03334.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1080/03601234.2018.1505070,https://doi.org/10.1080/03601234.2018.1505070,https://scholar.google.com/scholar?q=10.1080/03601234.2018.1505070,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1080_03601234.2018.1505070.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1371/journal.pone.0094177,https://doi.org/10.1371/journal.pone.0094177,https://scholar.google.com/scholar?q=10.1371/journal.pone.0094177,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1371_journal.pone.0094177.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0094177&type=printable,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0094177&type=printable,publisher,cc-by,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion/Malathion_10.1371_journal.pone.0094177.pdf
1,Malathion,Placeholder files - redownload PDFs by DOI/title,10.1515/znb-1972-0944,https://doi.org/10.1515/znb-1972-0944,https://scholar.google.com/scholar?q=10.1515/znb-1972-0944,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Malathion,Malathion_10.1515_znb-1972-0944.pdf,34,0,pte (engineered variants) | Multiple CE genes | CE (carboxylesterase gene) | D1CarE5,Hydrolases,Acinetobacter spp. | Agrobacterium radiobacter | Alicyclobacillus tengchongensis | Aspergillus flavus | Aspergillus niger | Aspergillus oryzae | B. cereus | B. subtilis | +24 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,hybrid,https://www.degruyter.com/document/doi/10.1515/znb-1972-0944/pdf,https://www.degruyter.com/document/doi/10.1515/znb-1972-0944/pdf,publisher,cc-by-nc-nd,downloaded_content_not_pdf,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1007/s00128-013-1168-3,https://doi.org/10.1007/s00128-013-1168-3,https://scholar.google.com/scholar?q=10.1007/s00128-013-1168-3,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1007_s00128-013-1168-3.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1007/s00203-022-02765-5,https://doi.org/10.1007/s00203-022-02765-5,https://scholar.google.com/scholar?q=10.1007/s00203-022-02765-5,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1007_s00203-022-02765-5.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1007/s00253-004-1879-9,https://doi.org/10.1007/s00253-004-1879-9,https://scholar.google.com/scholar?q=10.1007/s00253-004-1879-9,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1007_s00253-004-1879-9.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1007/s10532-010-9442-0,https://doi.org/10.1007/s10532-010-9442-0,https://scholar.google.com/scholar?q=10.1007/s10532-010-9442-0,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1007_s10532-010-9442-0.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1016/S0378-1097(02)00954-0,https://doi.org/10.1016/S0378-1097(02)00954-0,https://scholar.google.com/scholar?q=10.1016/S0378-1097%2802%2900954-0,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1016_S0378-1097(02)00954-0.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,bronze,https://academic.oup.com/femsle/article-pdf/215/2/255/19108512/215-2-255.pdf,https://academic.oup.com/femsle/article-pdf/215/2/255/19108512/215-2-255.pdf,publisher,,download_error: HTTP Error 403: Forbidden,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1016/j.chemosphere.2011.08.021,https://doi.org/10.1016/j.chemosphere.2011.08.021,https://scholar.google.com/scholar?q=10.1016/j.chemosphere.2011.08.021,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1016_j.chemosphere.2011.08.021.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1016/j.jhazmat.2008.12.111,https://doi.org/10.1016/j.jhazmat.2008.12.111,https://scholar.google.com/scholar?q=10.1016/j.jhazmat.2008.12.111,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1016_j.jhazmat.2008.12.111.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1016/j.jhazmat.2013.11.061,https://doi.org/10.1016/j.jhazmat.2013.11.061,https://scholar.google.com/scholar?q=10.1016/j.jhazmat.2013.11.061,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1016_j.jhazmat.2013.11.061.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1080/03601234.2015.975596,https://doi.org/10.1080/03601234.2015.975596,https://scholar.google.com/scholar?q=10.1080/03601234.2015.975596,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1080_03601234.2015.975596.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Endosulfan,Placeholder files - redownload PDFs by DOI/title,10.1371/journal.pone.0077170,https://doi.org/10.1371/journal.pone.0077170,https://scholar.google.com/scholar?q=10.1371/journal.pone.0077170,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan,Endosulfan_10.1371_journal.pone.0077170.pdf,19,0,Endosulfan-metabolizing gene | Non-homologous to esd,Hydrolases,Achromobacter sp. M6 | Achromobacter xylosoxidans Strain C8B | Achromobacter xylosoxidans strain CS5 | Acinetobacter schindleri B7 | Aspergillus tamarii JAS9 | Bordetella petrii I GV 34 | Bordetella petrii II GV 36 | Botryosphaeria laricina JAS6 | +10 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,True,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0077170&type=printable,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0077170&type=printable,publisher,cc-by,downloaded_open_access_pdf,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Endosulfan/Endosulfan_10.1371_journal.pone.0077170.pdf
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1007/s00284-019-01637-4,https://doi.org/10.1007/s00284-019-01637-4,https://scholar.google.com/scholar?q=10.1007/s00284-019-01637-4,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1007_s00284-019-01637-4.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
1,Carbaryl,Placeholder files - redownload PDFs by DOI/title,10.1007/s10532-020-09899-7,https://doi.org/10.1007/s10532-020-09899-7,https://scholar.google.com/scholar?q=10.1007/s10532-020-09899-7,/Volumes/WENTBROKE/Pesticide degradation database/pesticidepdf/Carbaryl,Carbaryl_10.1007_s10532-020-09899-7.pdf,16,0,"pde | mcbABCDEF, mcbIJKLM, mcbOPQ | mcbA | mcbA, mcbB-F, mcbG | mcbG, mcbH, mcbN | CehA, CehC1, CehC2 | cehG, cehH, cehI, cehR4 | cehA (heterologous display)",Hydrolases | Phosphodiesterase | P450 | Peroxidases,Arthrobacter sp. RC100 | Bacillus licheniformis B-1 | Blastobacter sp. M501 | Pseudomonas aeruginosa | Pseudomonas putida XWY-1 | Pseudomonas sp. C5pp | Pseudomonas sp. XWY-1 | Pseudomonas sp. strains C5pp | +3 more,"Redownload real PDFs for DOI/title leads, then rerun readability audit and pathway screening.","Import only if the paper reports a substrate-to-product/intermediate transformation, reaction/enzyme/gene evidence, and organism/source context.",checked,False,closed,,,,,not_attempted,
